student_id,course_id,term,section_id,instructor_id,switch_term,post_redesign,redesign_status,final_numeric_grade,final_grade_letter_sampled,q1_1,q1_2,q1_3,q1_4,q1_5,q1_6,q1_7,q1_8,q2_1,q2_2,q2_3,q2_4,q2_5,q3_1,q3_2,q3_3,q3_4,q3_5,q3_6,q4_1,q4_2,q4_3,q4_4,q4_5,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,olse_q1_mean,olse_q2_mean,olse_q3_mean,olse_q4_mean,olse_q5_mean,olse_overall_mean,olse_overall_z,term_index,course_term_id,section_term_id,final_numeric_grade_z,olse_overall_student_z,final_grade_letter_checked,cluster_1_delta,cluster_2_delta,cluster_3_delta,cluster_4_delta,cluster_5_delta,cluster_6_delta,cluster_7_delta,cluster_8_delta,mastery_redesign,social_vicarious_redesign,structural_compliance_redesign,redesign_intensity,mastery_redesign_z,social_vicarious_redesign_z,structural_compliance_redesign_z,redesign_intensity_z,cluster_1_delta_z,post_x_cluster_1_delta_z,cluster_2_delta_z,post_x_cluster_2_delta_z,cluster_3_delta_z,post_x_cluster_3_delta_z,cluster_4_delta_z,post_x_cluster_4_delta_z,cluster_5_delta_z,post_x_cluster_5_delta_z,cluster_6_delta_z,post_x_cluster_6_delta_z,cluster_7_delta_z,post_x_cluster_7_delta_z,cluster_8_delta_z,post_x_cluster_8_delta_z,post_x_mastery_redesign_z,post_x_social_vicarious_redesign_z,post_x_structural_compliance_redesign_z,post_x_redesign_intensity_z
STU_000322,MGMT 117,2026SP,S03,INST_MGMT117_03,2026SP,1,Post-Redesign,2.3,C+,4,5,4,4,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,5,3,5,3,4,3,4,4,4.375,4.2,4,3.8,3.8333333333333295,4.06666666666667,1.21107010062074,20261,MGMT 117__2026SP,MGMT 117__2026SP__S03,-0.3260853184127238,1.246508367227651,C+,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000269,MGMT 117,2026SP,S03,INST_MGMT117_03,2026SP,1,Post-Redesign,4,A,5,3,4,3,3,5,4,4,4,4,3,2,4,3,4,3,4,4,3,4,4,3,4,3,3,4,3,3,4,3,3.875,3.4,3.5,3.6,3.33333333333333,3.56666666666667,0.132198470948753,20261,MGMT 117__2026SP,MGMT 117__2026SP__S03,1.8116742112502071,0.15471688034745318,A,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000485,MGMT 117,2026SP,S03,INST_MGMT117_03,2026SP,1,Post-Redesign,3,B,3,4,3,4,3,5,4,4,4,3,4,4,5,4,3,3,4,4,3,4,5,4,3,4,4,4,5,4,4,4,3.75,4,3.5,4,4.16666666666667,3.86666666666667,0.779521448751943,20261,MGMT 117__2026SP,MGMT 117__2026SP__S03,0.5541686055661302,0.8097917724755714,B,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000905,MGMT 117,2026SP,S03,INST_MGMT117_03,2026SP,1,Post-Redesign,3.3,B+,2,2,2,3,3,2,2,1,2,3,2,2,3,3,3,2,2,3,1,3,2,3,3,4,3,4,3,2,2,2,2.125,2.4,2.33333333333333,3,2.66666666666667,2.46666666666667,-2.24131911432961,20261,MGMT 117__2026SP,MGMT 117__2026SP__S03,0.9314202872713531,-2.2472243907889817,B+,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000658,MGMT 117,2026SP,S03,INST_MGMT117_03,2026SP,1,Post-Redesign,3.7,A-,5,4,2,4,4,4,3,4,4,4,3,4,3,5,5,4,4,4,4,4,5,5,5,5,5,4,4,5,4,4,3.75,3.6,4.33333333333333,4.8,4.33333333333333,4.13333333333333,1.35491965124367,20261,MGMT 117__2026SP,MGMT 117__2026SP__S03,1.4344225295449842,1.3920805654783297,A-,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000009,MGMT 117,2026SP,S03,INST_MGMT117_03,2026SP,1,Post-Redesign,2.7,B-,3,2,2,3,4,3,3,3,4,4,3,4,3,3,2,3,4,4,2,3,3,3,4,3,3,2,4,3,4,3,2.875,3.6,3,3.2,3.16666666666667,3.13333333333333,-0.8028236081003,20261,MGMT 117__2026SP,MGMT 117__2026SP__S03,0.17691692386090738,-0.7915024082820655,B-,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000632,MGMT 117,2026SP,S04,INST_MGMT117_01,2026SP,1,Post-Redesign,3,B,4,5,3,4,3,4,4,4,5,3,4,4,4,4,4,5,4,5,4,3,3,3,4,3,4,4,3,5,4,5,3.875,4,4.33333333333333,3.2,4.16666666666667,3.93333333333333,0.923370999374874,20261,MGMT 117__2026SP,MGMT 117__2026SP__S04,0.5541686055661302,0.9553639707262503,B,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000169,MGMT 117,2026SP,S04,INST_MGMT117_01,2026SP,1,Post-Redesign,2.7,B-,3,4,4,3,3,4,4,4,4,5,4,3,3,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,3.625,3.8,3.6666666666666705,3.6,3.5,3.63333333333333,0.276048021571684,20261,MGMT 117__2026SP,MGMT 117__2026SP__S04,0.17691692386090738,0.3002890785981321,B-,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000354,MGMT 117,2026SP,S04,INST_MGMT117_01,2026SP,1,Post-Redesign,3,B,4,4,4,4,5,4,3,5,4,3,4,4,4,5,5,5,4,4,4,4,4,4,5,5,5,4,3,4,4,5,4.125,3.8,4.5,4.4,4.16666666666667,4.2,1.4987692018666,20261,MGMT 117__2026SP,MGMT 117__2026SP__S04,0.5541686055661302,1.53765276372903,B,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_001250,MGMT 117,2026SP,S04,INST_MGMT117_01,2026SP,1,Post-Redesign,3.3,B+,4,4,4,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,5,4,4,4,4,4,5,4,5,5,5,4,4.5,4.8,4.83333333333333,4,4.66666666666667,4.56666666666667,2.28994173029272,20261,MGMT 117__2026SP,MGMT 117__2026SP__S04,0.9314202872713531,2.3382998541078486,B+,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000234,MGMT 117,2026SP,S04,INST_MGMT117_01,2026SP,1,Post-Redesign,3.3,B+,4,3,4,3,3,4,3,4,3,4,3,4,3,4,3,5,4,3,2,4,4,3,4,2,3,4,4,3,4,4,3.5,3.4,3.5,3.4,3.6666666666666705,3.5,-0.0116510796741783,20261,MGMT 117__2026SP,MGMT 117__2026SP__S04,0.9314202872713531,0.009144682096752904,B+,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000714,MGMT 117,2026SP,S04,INST_MGMT117_01,2026SP,1,Post-Redesign,3.3,B+,5,3,5,3,4,4,4,3,3,3,3,3,4,4,4,3,4,4,4,4,3,4,3,3,3,4,5,4,4,3,3.875,3.2,3.8333333333333295,3.4,3.8333333333333295,3.6666666666666705,0.347972796883149,20261,MGMT 117__2026SP,MGMT 117__2026SP__S04,0.9314202872713531,0.37307517772349386,B+,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000605,MGMT 117,2026SP,S04,INST_MGMT117_01,2026SP,1,Post-Redesign,3.7,A-,4,3,4,4,4,4,5,4,5,5,5,4,3,4,4,4,4,4,3,5,3,5,5,4,4,4,4,4,4,3,4,4.4,3.8333333333333295,4.4,3.8333333333333295,4.06666666666667,1.21107010062074,20261,MGMT 117__2026SP,MGMT 117__2026SP__S04,1.4344225295449842,1.246508367227651,A-,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000315,MGMT 117,2026SP,S05,INST_MGMT117_02,2026SP,1,Post-Redesign,2,C,3,4,4,3,3,4,3,3,3,4,4,4,4,3,3,4,4,2,4,3,3,2,3,4,3,3,3,4,3,3,3.375,3.8,3.33333333333333,3,3.16666666666667,3.33333333333333,-0.371274956231506,20261,MGMT 117__2026SP,MGMT 117__2026SP__S05,-0.7033370001179466,-0.3547858135299871,C,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_001368,MGMT 117,2026SP,S05,INST_MGMT117_02,2026SP,1,Post-Redesign,3,B,3,3,4,4,3,4,4,4,4,4,3,4,4,5,4,4,3,4,3,4,4,4,3,3,5,3,4,4,4,3,3.625,3.8,3.8333333333333295,3.6,3.8333333333333295,3.73333333333333,0.491822347506081,20261,MGMT 117__2026SP,MGMT 117__2026SP__S05,0.5541686055661302,0.5186473759741709,B,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000526,MGMT 117,2026SP,S05,INST_MGMT117_02,2026SP,1,Post-Redesign,2.3,C+,3,3,3,3,4,2,4,3,3,3,2,3,5,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,2,3.125,3.2,3,2.8,3,3.03333333333333,-1.0185979340347,20261,MGMT 117__2026SP,MGMT 117__2026SP__S05,-0.3260853184127238,-1.0098607056581053,C+,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000181,MGMT 117,2026SP,S05,INST_MGMT117_02,2026SP,1,Post-Redesign,3.7,A-,4,4,5,3,4,5,4,4,3,4,5,4,4,4,4,3,3,4,5,4,4,5,3,4,4,3,4,4,4,4,4.125,4,3.8333333333333295,4,3.8333333333333295,3.96666666666667,0.99529577468634,20261,MGMT 117__2026SP,MGMT 117__2026SP__S05,1.4344225295449842,1.028150069851611,A-,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_001559,MGMT 117,2026SP,S05,INST_MGMT117_02,2026SP,1,Post-Redesign,2,C,2,4,3,3,2,4,3,3,4,3,3,3,4,4,4,2,3,3,3,3,3,2,4,3,3,3,4,3,4,3,3,3.4,3.16666666666667,3,3.33333333333333,3.16666666666667,-0.730898832788834,20261,MGMT 117__2026SP,MGMT 117__2026SP__S05,-0.7033370001179466,-0.7187163091567048,C,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000550,MGMT 117,2026SP,S05,INST_MGMT117_02,2026SP,1,Post-Redesign,3.3,B+,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,5,4,4,2,3.75,3.8,3.8333333333333295,3.8,3.8333333333333295,3.8,0.635671898129011,20261,MGMT 117__2026SP,MGMT 117__2026SP__S05,0.9314202872713531,0.6642195742248711,B+,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000339,MGMT 117,2026SP,S05,INST_MGMT117_02,2026SP,1,Post-Redesign,3,B,5,5,4,4,4,4,4,5,4,5,5,5,5,4,4,4,4,3,5,4,5,3,5,3,4,5,4,4,4,5,4.375,4.8,4,4,4.33333333333333,4.3,1.71454352780099,20261,MGMT 117__2026SP,MGMT 117__2026SP__S05,0.5541686055661302,1.7560110611050688,B,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000172,MGMT 117,2026SP,S05,INST_MGMT117_02,2026SP,1,Post-Redesign,2.7,B-,4,3,4,5,5,4,5,5,4,4,4,3,3,4,5,3,4,3,4,4,3,4,4,4,4,5,4,4,5,3,4.375,3.6,3.8333333333333295,3.8,4.16666666666667,4,1.06722054999781,20261,MGMT 117__2026SP,MGMT 117__2026SP__S05,0.17691692386090738,1.1009361689769506,B-,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_001365,MGMT 117,2026SP,S06,INST_MGMT117_03,2026SP,1,Post-Redesign,2,C,3,4,3,4,4,4,4,3,4,5,4,4,4,3,4,3,3,3,4,3,3,3,4,3,4,3,4,4,4,3,3.625,4.2,3.33333333333333,3.2,3.6666666666666705,3.6,0.204123246260219,20261,MGMT 117__2026SP,MGMT 117__2026SP__S06,-0.7033370001179466,0.22750297947279263,C,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000309,MGMT 117,2026SP,S06,INST_MGMT117_03,2026SP,1,Post-Redesign,3,B,4,4,4,5,4,3,4,4,4,1,2,5,4,3,4,3,3,4,4,3,2,3,3,3,4,4,4,4,3,3,4,3.2,3.5,2.8,3.6666666666666705,3.5,-0.0116510796741783,20261,MGMT 117__2026SP,MGMT 117__2026SP__S06,0.5541686055661302,0.009144682096752904,B,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000324,MGMT 117,2026SP,S06,INST_MGMT117_03,2026SP,1,Post-Redesign,3.3,B+,5,5,5,5,3,4,3,4,4,4,4,4,5,4,4,4,4,4,3,4,5,5,4,4,4,4,4,3,5,4,4.25,4.2,3.8333333333333295,4.4,4,4.13333333333333,1.35491965124367,20261,MGMT 117__2026SP,MGMT 117__2026SP__S06,0.9314202872713531,1.3920805654783297,B+,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000799,MGMT 117,2026SP,S06,INST_MGMT117_03,2026SP,1,Post-Redesign,3,B,4,4,4,4,4,5,3,4,4,4,4,4,4,4,3,3,4,4,5,5,3,3,2,3,3,4,3,4,4,4,4,4,3.8333333333333295,3.2,3.6666666666666705,3.7666666666666706,0.563747122817546,20261,MGMT 117__2026SP,MGMT 117__2026SP__S06,0.5541686055661302,0.5914334750995336,B,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_001186,MGMT 117,2026SP,S06,INST_MGMT117_03,2026SP,1,Post-Redesign,3.3,B+,4,4,4,4,5,4,4,3,5,4,4,4,4,4,3,5,4,4,4,4,5,4,4,3,3,4,4,4,5,4,4,4.2,4,4,4,4.03333333333333,1.13914532530927,20261,MGMT 117__2026SP,MGMT 117__2026SP__S06,0.9314202872713531,1.1737222681022892,B+,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000184,MGMT 117,2026SP,S06,INST_MGMT117_03,2026SP,1,Post-Redesign,3.7,A-,4,5,4,5,5,5,5,5,4,4,5,4,5,4,5,4,4,4,5,5,4,4,4,4,5,5,4,5,4,4,4.75,4.4,4.33333333333333,4.2,4.5,4.46666666666667,2.07416740435832,20261,MGMT 117__2026SP,MGMT 117__2026SP__S06,1.4344225295449842,2.11994155673181,A-,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
STU_000326,MGMT 117,2026SP,S06,INST_MGMT117_03,2026SP,1,Post-Redesign,3.3,B+,3,4,4,4,3,4,4,5,4,4,4,3,4,3,4,4,5,4,4,5,3,4,4,4,4,3,4,3,4,5,3.875,3.8,4,4,3.8333333333333295,3.9,0.851446224063408,20261,MGMT 117__2026SP,MGMT 117__2026SP__S06,0.9314202872713531,0.8825778716009108,B+,0.105625,0.115333333333333,0.117857142857143,0.278333333333333,0.22,0.108571428571429,0.226,0.2575,0.111847,0.267917,0.223,0.178653,-0.864001,0.794203,0.377771,0.165721,-1.042137729795366,-1.042137729795366,-0.6207618864630563,-0.6207618864630563,-0.6707931393997437,-0.6707931393997437,0.9429546990615066,0.9429546990615066,0.35807068813003234,0.35807068813003234,-1.006800480702821,-1.006800480702821,0.35804689071807816,0.35804689071807816,0.6956714970299981,0.6956714970299981,-0.864001,0.794203,0.377771,0.165721
